,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.57,0.28,0.78,0.0,0.0,0.14,0.0,0.24,0.0
avisynth2.csv,0.0,0.34,0.0,0.0,0.99,0.06,0.04,0.0,0.01
les-indemodables.csv,0.72,0.49,0.61,0.42,0.73,0.45,0.66,0.33,0.62
lportal.csv,0.0,0.26,0.06,0.59,0.0,0.75,0.56,0.0,0.54
mbse.csv,0.48,0.3,0.4,0.69,0.0,0.17,0.31,0.63,0.44
mplayer-ce.csv,0.73,0.61,0.65,0.4,0.8,0.37,0.67,0.3,0.58
simplewebservices.csv,0.13,0.17,0.61,0.53,0.52,0.71,0.09,0.63,0.33
vapor.csv,0.58,0.61,0.24,0.52,0.3,0.0,0.09,0.57,0.0
zscreen.csv,0.7,0.74,0.05,0.6,0.24,0.51,0.58,0.63,0.17
