,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.29,0.58,0.6,0.0,0.0,0.01,0.0,0.44,0.0
avisynth2.csv,0.0,0.64,0.0,0.0,0.6,0.07,0.33,0.0,0.67
les-indemodables.csv,0.4,0.7,0.3,0.27,0.07,0.05,0.55,0.55,0.5
lportal.csv,0.0,1.0,0.12,0.29,0.0,0.15,0.5,0.0,0.48
mbse.csv,0.25,0.75,0.41,0.46,0.0,0.1,0.42,0.51,0.49
mplayer-ce.csv,0.38,0.71,0.34,0.42,0.08,0.04,0.48,0.43,0.59
simplewebservices.csv,0.27,0.63,0.31,0.44,0.04,0.07,0.36,0.52,0.53
vapor.csv,0.37,0.72,0.27,0.37,0.05,0.0,0.37,0.43,0.0
zscreen.csv,0.37,0.87,0.27,0.42,0.05,0.05,0.48,0.46,0.44
