,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,2.0,1.0,490.0,0.0,3.0,104.0,0.0,1.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
auber.csv,2.0,0.0,490.0,0.0,40.0,994.0,0.0,13.0,0.0,1.0,21.0,6.0,0.0,18.0,1.0,1.0,1.0,1.0,3.0
cortex-vfx.csv,1.0,0.0,490.0,0.0,0.0,142.0,1.0,3.0,0.0,3.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
empserver.csv,2.0,0.0,490.0,2.0,19.0,615.0,0.0,10.0,0.0,4.0,16.0,16.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0
flylegacy.csv,2.0,0.0,490.0,6.0,0.0,1240.0,0.0,10.0,1.0,7.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0
galaxium.csv,7.0,1.0,490.0,4.0,12.0,145.0,1.0,74.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
growl-for-windows.csv,2.0,1.0,226.0,2.0,0.0,84.0,3.0,6.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
k3d.csv,26.0,0.0,490.0,4.0,0.0,129.0,0.0,74.0,0.0,0.0,367.0,2.0,2.0,1.0,58.0,2.0,53.0,56.0,4.0
libarchive.csv,1.0,1.0,136.0,1.0,33.0,335.0,1.0,1.0,1.0,6.0,0.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
linux-ntfs.csv,104.0,1.0,91.0,4.0,30.0,28.0,3.0,17.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0
m-a-d-n-e-s-s.csv,3.0,0.0,490.0,0.0,1.0,124.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
novembre.csv,0.0,0.0,490.0,0.0,5.0,49.0,68.0,1.0,1.0,5.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
qtwin.csv,0.0,84.0,490.0,54.0,205.0,0.0,68.0,74.0,51.0,0.0,367.0,121.0,121.0,355.0,0.0,54.0,53.0,56.0,116.0
st-filteredstatistics.csv,3.0,0.0,490.0,2.0,0.0,1430.0,1.0,10.0,0.0,3.0,3.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0
tweetsharp.csv,3.0,0.0,228.0,7.0,22.0,1579.0,0.0,11.0,0.0,2.0,2.0,5.0,2.0,11.0,0.0,3.0,0.0,0.0,1.0
unladen-swallow.csv,0.0,2.0,490.0,3.0,0.0,909.0,7.0,16.0,1.0,2.0,5.0,6.0,7.0,6.0,58.0,2.0,1.0,0.0,13.0
wishmaster.csv,1.0,0.0,490.0,3.0,25.0,673.0,68.0,0.0,1.0,0.0,1.0,7.0,6.0,5.0,0.0,54.0,0.0,0.0,116.0
