,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,0.21,0.74,0.0,0.47,0.12,0.01,0.53,0.2,0.89,0.36,1.0,0.47,0.69,0.3,1.0,0.63,0.84,0.82,0.83
auber.csv,0.13,0.78,0.0,0.42,0.18,0.0,0.75,0.1,0.85,0.26,0.21,0.28,1.0,0.26,0.96,0.43,0.5,0.76,0.72
cortex-vfx.csv,0.23,0.69,0.0,0.38,0.16,0.01,0.54,0.14,1.0,0.31,0.51,0.44,0.48,0.99,1.0,0.5,0.88,0.8,0.5
empserver.csv,0.16,0.73,0.0,0.33,0.26,0.0,1.0,0.2,0.75,0.3,0.34,0.38,0.66,0.32,0.96,0.44,0.69,0.77,0.48
flylegacy.csv,0.18,0.98,0.0,0.26,0.25,0.0,0.78,0.18,0.77,0.42,0.45,0.48,0.54,0.32,1.0,0.51,0.69,0.77,0.48
galaxium.csv,0.24,0.82,0.0,0.23,0.13,0.0,0.55,0.0,0.89,0.4,0.39,0.95,0.62,0.28,1.0,1.0,0.5,1.0,0.81
growl-for-windows.csv,0.13,0.78,0.0,0.33,0.19,0.01,0.55,0.2,0.83,0.35,0.36,0.37,0.69,0.35,1.0,0.52,1.0,0.74,0.61
k3d.csv,0.17,0.88,0.0,0.38,0.97,0.0,0.38,0.0,0.33,1.0,0.0,0.33,0.67,0.5,0.0,0.5,0.0,0.0,0.5
libarchive.csv,0.16,0.79,0.0,0.39,0.2,0.01,0.56,0.22,0.76,0.37,0.47,0.42,0.59,0.29,0.98,0.48,0.87,0.78,1.0
linux-ntfs.csv,0.18,0.84,0.01,0.28,0.09,0.01,0.55,0.16,0.82,0.3,0.36,0.44,0.61,0.35,0.95,1.0,0.85,0.62,0.66
m-a-d-n-e-s-s.csv,0.32,0.91,0.0,0.4,0.17,0.01,0.5,0.5,0.71,1.0,0.77,0.29,0.83,0.2,1.0,1.0,1.0,0.67,1.0
novembre.csv,0.2,1.0,0.0,1.0,0.4,0.01,0.0,0.17,0.67,0.27,0.29,0.14,0.55,0.32,1.0,0.62,0.6,0.85,1.0
qtwin.csv,0.39,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
st-filteredstatistics.csv,0.14,0.75,0.0,0.31,0.15,0.0,0.53,0.22,1.0,0.31,0.34,0.44,0.49,0.32,1.0,0.5,0.68,0.72,0.47
tweetsharp.csv,0.11,0.88,0.0,0.3,0.23,0.0,0.6,0.18,0.79,0.35,0.33,0.45,0.48,0.24,0.98,0.55,0.76,0.95,0.66
unladen-swallow.csv,0.72,0.7,0.0,0.27,0.1,0.0,0.42,0.19,0.67,0.21,0.12,0.23,0.4,0.11,0.0,0.53,0.52,0.75,0.33
wishmaster.csv,0.09,0.8,0.0,0.25,0.04,0.0,0.0,1.0,0.5,0.56,0.16,0.28,0.27,0.22,1.0,0.0,0.8,0.69,0.0
