,recall,precision,pf,wins
acdk.csv,0.41,0.53,0.2,15
auber.csv,0.45,0.42,0.43,3
cortex-vfx.csv,0.38,0.5,0.2,14
empserver.csv,0.59,0.38,0.48,4
flylegacy.csv,0.55,0.48,0.4,8
galaxium.csv,0.17,0.5,0.1,13
growl-for-windows.csv,0.76,0.37,0.52,7
k3d.csv,0.08,0.33,0.05,9
libarchive.csv,0.69,0.47,0.45,10
linux-ntfs.csv,0.48,0.44,0.3,12
m-a-d-n-e-s-s.csv,0.1,0.67,0.06,16
novembre.csv,0.17,0.4,0.11,11
qtwin.csv,0.0,0.0,0.0,1
st-filteredstatistics.csv,0.79,0.44,0.64,2
tweetsharp.csv,0.69,0.45,0.57,6
unladen-swallow.csv,0.4,0.27,0.56,0
wishmaster.csv,0.13,0.25,0.15,5
