,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.06,0.13,0.17,0.13,0.23,0.05,0.18,0.5,0.0,0.08,0.27,0.49,0.17,0.34,0.48,0.21,0.35
beast-mcmc.csv,0.09,0.75,0.27,0.61,0.86,0.59,0.31,0.75,0.0,0.39,0.32,0.8,0.73,0.68,0.99,0.83,0.85
bscwweasel.csv,0.0,0.52,0.11,0.19,0.51,0.0,0.4,0.38,0.0,0.11,0.62,0.14,0.64,0.13,0.02,0.21,0.65
codeblocks.csv,0.46,0.58,0.1,0.35,0.65,0.38,0.37,0.75,0.17,0.17,0.15,0.77,0.4,0.68,0.95,0.29,0.58
gamestone.csv,0.02,0.19,0.43,0.38,0.33,0.05,0.19,0.25,0.0,0.21,0.5,0.06,0.3,0.17,0.04,0.12,0.5
iaml.csv,0.04,0.17,0.38,0.13,0.23,0.1,0.36,0.25,0.42,0.7,0.26,0.06,0.4,0.2,0.06,0.67,0.85
jbasic.csv,0.78,0.35,0.65,0.46,0.6,0.13,0.36,1.0,0.92,0.38,0.53,0.77,0.97,0.89,0.51,0.75,0.92
modplug.csv,0.8,0.81,0.8,0.72,0.88,0.54,0.94,0.75,1.0,0.86,0.98,0.89,0.72,0.98,0.96,0.21,0.77
pdfedit.csv,0.67,0.12,0.44,0.18,0.33,0.49,0.14,0.5,0.08,0.83,0.38,0.71,0.26,0.5,0.26,0.29,0.46
redshell.csv,0.87,0.75,0.57,0.7,0.49,0.92,0.77,0.38,0.17,0.29,0.65,0.8,0.79,0.49,0.92,0.92,0.54
sabbu.csv,0.2,0.15,0.4,0.41,0.51,0.28,0.09,0.38,0.08,0.74,0.34,0.46,0.57,0.31,0.79,0.54,0.73
silvertree.csv,0.26,0.75,0.76,0.92,0.81,0.51,0.83,0.75,0.42,1.0,0.73,0.2,0.96,0.72,0.76,0.83,0.92
t-2.csv,0.91,0.85,0.56,0.54,0.81,0.82,0.46,0.75,0.92,0.23,0.43,0.77,0.16,0.58,0.76,0.92,0.38
xinity.csv,0.93,0.56,0.72,0.35,0.37,0.79,0.79,0.75,0.83,0.76,0.35,0.66,0.95,0.5,0.76,0.75,0.38
xreal.csv,0.07,0.19,0.43,0.23,0.26,0.21,0.35,0.12,0.42,0.77,0.35,0.14,0.13,0.01,0.08,0.67,0.42
zabbix.csv,0.19,0.12,0.4,0.41,0.42,0.44,0.16,0.5,0.25,0.71,0.47,0.6,0.46,0.43,0.25,0.38,0.69
zengine.csv,0.61,0.92,0.97,0.99,1.0,0.95,1.0,1.0,0.08,0.98,0.77,1.0,0.99,0.97,0.9,1.0,0.96
