,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.61,0.98,0.96,0.78,0.16,0.6
chaperon.csv,0.75,0.8,0.7,0.1,1.01,0.6
mule.csv,0.51,0.72,0.79,0.53,0.47,0.49
nunit.csv,0.62,0.5,0.98,0.69,0.79,0.45
springside.csv,0.61,0.41,0.82,0.78,0.69,0.49
swtfox.csv,0.8,0.94,0.38,0.92,1.1,0.68
