,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.74,0.2,0.25,0.09,1.0,0.27
chaperon.csv,0.61,0.29,0.39,0.44,0.86,0.27
mule.csv,0.73,0.58,0.35,0.18,0.97,0.32
nunit.csv,0.69,0.53,0.23,0.08,0.93,0.38
springside.csv,0.67,0.58,0.31,0.06,0.95,0.5
swtfox.csv,0.54,0.35,0.68,0.05,0.79,0.22
