,mule.csv,springside.csv,swtfox.csv,chaperon.csv,calcubetimer.csv,nunit.csv
calcubetimer.csv,0.23,0.04,0.77,0.21,0.0,0.39
chaperon.csv,0.33,0.35,0.43,0.1,0.75,0.39
mule.csv,0.39,0.1,0.31,0.19,0.25,0.41
nunit.csv,0.32,0.26,0.75,0.48,0.25,0.28
springside.csv,0.55,0.25,0.38,0.6,0.25,0.14
swtfox.csv,0.52,0.94,0.2,0.77,0.75,0.55
