,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,0.0,0.73,0.27,0.01,0.06,0.6,0.13
java-gnome.csv,0.0,0.31,0.38,0.29,0.0,0.1,0.38
mb-unit.csv,0.0,0.06,0.58,0.67,0.25,0.58,0.78
mecat.csv,0.0,0.0,0.0,0.0,0.0,0.01,0.02
rodin-b-sharp.csv,0.5,0.28,0.0,0.12,0.25,0.24,0.4
unicase.csv,0.0,0.57,0.53,0.59,0.19,0.01,0.78
wpdev.csv,0.0,1.0,1.0,0.95,1.0,1.0,1.0
