,f1,g,recall,precision,pf,wins
arm-webradio.csv,0.3,0.48,0.46,0.23,0.42,5
fmri-dmt.csv,0.26,0.39,0.47,0.21,0.65,2
ftm.csv,0.31,0.38,0.33,0.24,0.16,6
fulguro.csv,0.23,0.35,0.34,0.22,0.39,3
gss.csv,0.39,0.63,0.77,0.27,0.66,11
illumination.csv,0.0,0.0,0.0,0.0,0.01,0
ldview.csv,0.34,0.52,0.83,0.22,0.77,8
monetdb.csv,0.34,0.55,0.52,0.33,0.27,12
netatalk.csv,0.34,0.56,0.82,0.23,0.68,9
olex2.csv,0.25,0.53,0.5,0.17,0.32,7
qpe.csv,0.29,0.54,0.55,0.3,0.35,10
quark.csv,0.26,0.25,0.21,0.47,0.15,4
sepgsql.csv,0.39,0.56,0.57,0.37,0.26,13
synergyspace.csv,0.12,0.27,0.23,0.15,0.15,1
