,recall,precision,pf,pci_20,ifa,wins
all-plasm.csv,0.45499999999999996,0.565,0.27,0.715,1.5,11
blue-c.csv,0.805,0.52,0.55,0.495,2.5,8
cities3d.csv,0.31999999999999995,0.38,0.22000000000000003,0.5700000000000001,2.5,3
dynalloy.csv,0.73,0.48,0.52,0.595,3.0,6
firebird.csv,0.575,0.62,0.31,0.485,2.0,9
hydrogen.csv,1.0,0.46499999999999997,0.96,0.42,2.0,2
nosleepsoftware.csv,0.07,0.315,0.09,0.74,6.0,0
openmalaria.csv,0.715,0.535,0.47,0.365,1.0,7
popeye-chess.csv,0.56,0.63,0.235,0.5,1.0,10
qgo.csv,0.81,0.45499999999999996,0.8,0.395,1.5,1
xmoto.csv,0.535,0.615,0.365,0.49,4.0,5
yield.csv,0.805,0.54,0.55,0.385,2.0,4
