,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1570.0,97.5,97.5,98.5,371.5,377.5,412.5
bwapi.csv,378.5,99.0,98.5,99.0,5884.0,294.0,1235.0
gisgraphy.csv,932.0,99.0,64.5,98.5,353.0,294.0,173.0
lite.csv,1350.5,97.5,98.5,99.0,1133.0,96.5,1235.0
ontopia.csv,2773.0,99.0,97.5,196.0,5033.5,96.5,68.5
smartgwt.csv,932.5,95.5,98.5,98.5,4417.0,358.0,847.0
