,campsoft.csv,beast-mcmc.csv,array4j.csv,continuum-ide.csv,jam-daq.csv,anaxagora.csv,nodal.csv,projectfactory.csv,roolo.csv,l2j.csv
anaxagora.csv,0.05,0.38,0.17,0.2,0.59,1.0,0.27,0.67,0.4,0.62
array4j.csv,0.0,0.43,1.0,0.29,0.25,0.25,0.5,0.62,0.29,1.0
beast-mcmc.csv,0.02,0.98,0.21,0.39,0.62,0.21,0.83,0.48,0.39,0.81
continuum-ide.csv,0.0,0.53,0.0,0.94,0.17,0.33,0.0,0.44,0.18,0.5
jam-daq.csv,0.07,0.64,0.26,0.32,0.98,0.12,0.36,0.45,0.5,0.82
l2j.csv,0.01,0.33,0.24,0.32,0.46,0.2,0.28,0.62,0.3,0.99
nodal.csv,0.0,0.23,0.23,0.43,0.52,0.27,1.0,0.33,0.14,0.78
projectfactory.csv,0.0,0.3,0.2,0.32,0.44,0.16,0.31,1.0,0.24,0.83
roolo.csv,0.0,0.5,0.14,0.25,0.73,0.17,0.33,0.58,1.0,0.67
