,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,0.67,0.0,0.0,0.0
foursquared.csv,0.91,0.0,0.75,0.58,0.0,0.93
ifmo-game-1.csv,0.83,0.0,0.0,0.89,0.93,0.0
micomt.csv,0.72,0.96,0.59,0.44,0.92,0.68
voms.csv,0.75,0.88,0.0,0.0,0.0,0.83
