,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.0,0.0,1.0,0.0,0.0,0.0
foursquared.csv,0.11,0.2,0.0,1.0,0.0,0.0
ifmo-game-1.csv,0.92,0.0,0.0,0.06,0.07,0.0
micomt.csv,0.19,0.05,0.16,0.54,0.96,0.0
voms.csv,0.18,0.94,0.0,0.08,0.0,0.0
