,x4x.csv,mobicents.csv,jmol.csv,bnetd.csv,minig.csv,grisbi.csv,zabbix.csv,carabiner.csv,zxing.csv
bnetd.csv,0.29,0.52,0.52,0.71,0.57,0.86,0.53,0.42,0.24
carabiner.csv,0.44,0.17,0.48,0.7,0.05,0.84,0.53,0.74,0.61
grisbi.csv,0.3,0.33,0.0,0.56,0.36,0.82,0.52,0.09,0.4
jmol.csv,0.0,0.41,0.69,0.6,0.23,0.57,0.48,0.24,0.23
minig.csv,0.4,0.58,0.0,0.33,0.65,0.0,0.6,0.17,0.69
mobicents.csv,0.69,0.67,0.0,0.59,0.55,0.42,0.85,0.27,0.68
x4x.csv,0.74,0.57,0.56,0.33,0.47,0.38,0.76,0.38,0.65
zabbix.csv,0.56,0.58,0.28,0.6,0.5,0.58,0.53,0.27,0.58
zxing.csv,0.0,0.6,0.63,0.65,0.56,0.63,0.58,0.53,0.74
