,recall,precision,pf,wins
alleg.csv,0.58,0.39,0.41,6
arm-webradio.csv,0.48,0.57,0.33,14
bwapi.csv,0.81,0.29,0.94,1
co-ode-owl-plugins.csv,0.72,0.46,0.51,11
firebreath.csv,0.63,0.44,0.39,13
frogatto.csv,0.69,0.35,0.53,3
gretl.csv,0.74,0.39,0.5,7
jasperreports.csv,0.49,0.28,0.67,0
konversation.csv,0.36,0.36,0.17,5
linuxsh.csv,0.43,0.43,0.2,12
moviesandbox.csv,0.57,0.38,0.27,9
ontomorphtab.csv,0.86,0.32,0.73,2
opengs.csv,0.43,0.6,0.15,16
scite-ru.csv,0.83,0.4,0.69,4
tokratan.csv,0.46,0.61,0.23,15
vrjuggler.csv,0.27,0.5,0.19,10
xuggle.csv,0.62,0.39,0.39,8
