,ontomorphtab.csv,linuxsh.csv,konversation.csv,xuggle.csv,moviesandbox.csv,firebreath.csv,scite-ru.csv,co-ode-owl-plugins.csv,opengs.csv,tokratan.csv,vrjuggler.csv,gretl.csv,alleg.csv,jasperreports.csv,frogatto.csv,bwapi.csv,arm-webradio.csv
alleg.csv,83.5,960.0,98.5,294.0,98.5,98.5,394.0,1083.5,196.5,760.0,1160.5,99.0,197.5,5476.0,98.5,99.0,98.5
arm-webradio.csv,98.5,1259.5,98.5,1643.5,98.5,98.5,83.0,147.5,196.0,1735.0,411.5,99.0,95.5,11979.5,98.5,99.0,98.5
bwapi.csv,98.5,1425.5,98.5,1960.5,98.5,98.5,2907.5,2808.0,286.0,670.5,2254.0,99.0,197.5,15095.5,97.5,99.0,98.5
co-ode-owl-plugins.csv,98.5,1178.0,98.5,489.5,98.5,98.5,192.5,382.0,295.0,1383.5,185.5,99.0,89.5,12176.0,98.5,99.0,98.5
firebreath.csv,91.5,1156.5,98.5,1665.5,98.5,98.5,556.0,1168.0,295.0,831.5,858.5,98.5,98.5,907.5,94.5,97.5,98.5
frogatto.csv,98.5,423.5,98.5,490.5,98.5,98.5,1838.5,2319.0,97.5,667.5,1989.0,98.5,98.5,15095.5,98.5,97.5,98.5
gretl.csv,283.5,958.5,98.5,686.0,98.5,98.5,1413.0,1745.5,196.0,759.0,834.5,98.5,196.5,5380.5,192.0,99.0,98.5
jasperreports.csv,285.5,760.5,98.5,1863.0,98.5,98.5,2907.5,2961.0,852.0,377.0,2056.5,98.5,197.5,569.5,98.5,97.5,92.5
konversation.csv,187.0,174.0,98.5,684.0,98.5,98.5,780.5,923.0,97.5,1017.5,728.5,98.5,89.5,1426.0,94.5,97.5,92.5
linuxsh.csv,98.5,605.5,98.5,488.0,98.5,98.5,121.5,668.5,295.0,1008.5,99.0,98.5,89.5,2516.5,98.5,94.5,98.5
moviesandbox.csv,98.5,359.0,98.5,879.0,98.5,98.5,542.0,951.5,97.5,1288.0,83.5,95.5,89.5,7470.0,98.5,97.5,267.5
ontomorphtab.csv,98.5,1519.0,98.5,1566.5,98.5,98.5,2255.5,2434.5,196.0,830.5,1706.5,98.5,197.5,4296.5,98.5,97.5,98.5
opengs.csv,83.5,255.5,98.5,591.5,98.5,98.5,103.5,43.5,82.5,188.0,0.0,98.5,95.5,6589.0,94.5,95.5,73.5
scite-ru.csv,98.5,433.5,98.5,1665.5,98.5,98.5,778.0,2621.0,97.5,762.0,1752.0,98.5,97.5,15095.5,98.5,99.0,98.5
tokratan.csv,91.5,163.0,98.5,442.5,98.5,98.5,9.5,39.5,97.5,285.5,526.0,98.5,97.5,9361.5,94.5,97.5,191.0
vrjuggler.csv,98.5,0.0,98.5,224.5,94.5,253.5,416.5,681.5,86.5,284.5,753.0,66.5,81.5,14817.5,98.5,95.5,2.5
xuggle.csv,98.5,965.5,98.5,511.0,98.5,98.5,1189.0,1288.0,97.5,187.0,1023.5,99.0,97.5,16176.5,94.5,99.0,98.5
