,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.08,0.81,0.24,1.02,0.82,0.97,0.84,0.54
apolloplayer.csv,0.78,0.08,0.39,0.74,0.8,0.92,1.01,0.83
k3d.csv,0.85,0.81,1.0,1.03,0.89,0.03,1.0,1.01
kowari.csv,0.89,0.74,1.01,0.89,0.93,0.85,0.14,1.03
redshell.csv,0.81,1.0,0.84,1.0,0.12,0.77,0.73,0.99
rtb-team.csv,0.59,0.52,1.08,0.0,0.87,0.64,0.67,0.41
xreal.csv,1.0,0.92,1.0,1.0,0.97,1.0,1.0,0.0
