,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.83,0.78,0.74,0.65,0.72,0.04,0.74,0.85
arcallians.csv,0.71,0.66,0.61,0.09,0.71,0.74,0.77,0.88
arianne.csv,0.05,0.75,0.59,0.5,0.66,0.75,0.7,0.72
cortex-vfx.csv,0.78,0.62,0.59,0.93,0.57,0.65,0.67,0.05
mbse.csv,0.89,0.76,0.96,0.91,0.09,0.71,0.78,0.76
multitude.csv,0.64,0.58,0.58,0.57,0.75,0.73,0.06,0.74
phonon-vlc-mplayer.csv,0.8,0.59,0.02,0.64,0.75,0.79,0.68,0.64
qgis.csv,0.56,0.01,0.52,0.71,0.98,0.68,0.55,0.52
