,recall,precision,pf,pci_20,ifa,wins
bzbyte.csv,0.88,0.08,0.9299999999999999,0.37,37.0,0
fbmanager.csv,0.115,0.32,0.07500000000000001,0.505,4.5,4
fleet-simulator.csv,0.92,0.29000000000000004,0.795,0.38,7.5,2
hannosset.csv,0.1,0.25,0.15000000000000002,0.915,5.5,10
hydrate.csv,0.575,0.54,0.33999999999999997,0.45999999999999996,2.0,14
jgossipforum.csv,0.31999999999999995,0.395,0.2,0.605,2.0,11
jruby.csv,0.525,0.28,0.41000000000000003,0.545,3.5,6
madman.csv,0.395,0.405,0.265,0.645,1.0,13
mediaportal.csv,0.23500000000000001,0.555,0.125,0.67,1.0,18
ninject.csv,0.45,0.385,0.33499999999999996,0.595,4.5,8
officefloor.csv,0.33999999999999997,0.5,0.21000000000000002,0.61,1.5,15
ontopia.csv,0.65,0.26,0.45999999999999996,0.495,4.0,5
poormans.csv,0.15000000000000002,0.48000000000000004,0.19,0.8400000000000001,1.0,17
power-architect.csv,0.735,0.26,0.815,0.45,6.5,1
powerfolder.csv,0.39,0.345,0.30000000000000004,0.64,1.5,9
stuproa-cims.csv,0.22999999999999998,0.53,0.165,0.61,1.0,16
tart.csv,0.41000000000000003,0.32,0.26,0.705,3.0,12
uface.csv,0.98,0.27,0.755,0.385,4.0,3
wxlua.csv,0.5349999999999999,0.295,0.405,0.685,5.5,7
