,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,0.37,0.57,0.83,0.6,0.61,0.67,0.64
ivatamasks.csv,0.38,0.3,0.81,0.79,0.66,0.7,0.63
ivataopenportal.csv,0.37,0.35,0.85,0.75,0.73,0.7,0.63
kolmafia.csv,0.37,0.36,0.86,0.81,0.68,0.75,0.61
mb-unit.csv,0.22,0.25,0.78,0.8,0.67,0.71,0.55
nova.csv,0.61,0.31,0.74,0.65,0.52,0.66,0.57
olex2.csv,0.41,0.31,0.71,0.81,0.66,0.55,0.69
