,recall,precision,pf,pci_20,ifa,wins
archive-crawler.csv,0.46,0.45,0.29,0.65,1.0,9
avifile.csv,0.27,0.32,0.27,0.75,2.0,7
baadengine.csv,0.84,0.3,0.8,0.36,1.0,5
gdis.csv,0.73,0.39,0.61,0.53,3.0,6
gogoego.csv,0.49,0.37,0.34,0.52,0.0,8
impala.csv,0.55,0.25,0.44,0.62,3.0,3
jgameai.csv,0.12,0.4,0.13,0.88,1.0,10
jhotdraw.csv,0.77,0.32,0.79,0.51,3.0,2
patterntesting.csv,0.94,0.3,0.95,0.38,1.0,4
pokeglobal.csv,0.83,0.31,0.74,0.46,4.0,1
werx.csv,0.98,0.29,0.99,0.41,4.0,0
zealos.csv,0.17,0.5,0.06,0.89,1.0,11
