,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.29,0.35,0.23,0.25,0.22
aime.csv,0.54,0.8,0.44,0.0,0.28
badtrinitycore.csv,0.0,0.05,0.25,0.17,0.66
electric-core.csv,0.79,0.65,0.22,0.37,0.84
olsrd.csv,0.67,0.2,0.36,0.43,0.49
