,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.88,0.76,0.57,0.57,0.5
aime.csv,0.54,0.93,0.23,0.0,0.79
badtrinitycore.csv,0.0,0.01,0.48,0.83,0.5
electric-core.csv,0.96,0.82,0.61,0.64,0.86
olsrd.csv,0.96,0.72,0.53,0.68,0.57
