,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.3,0.41,0.56,0.53,0.59
aime.csv,0.52,0.48,0.7,0.0,0.53
badtrinitycore.csv,0.0,0.5,0.62,0.68,0.46
electric-core.csv,0.32,0.48,0.63,0.47,0.46
olsrd.csv,0.32,0.32,0.51,0.49,0.37
