,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.82,0.82,0.47,0.33,0.39
aime.csv,0.53,0.86,0.16,0.0,0.5
badtrinitycore.csv,0.0,0.03,0.4,0.53,0.21
electric-core.csv,0.71,0.82,0.5,0.29,0.29
olsrd.csv,0.75,0.81,0.38,0.27,0.29
