,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.77,0.88,0.4,0.23,0.32
aime.csv,0.52,0.8,0.12,0.0,0.37
badtrinitycore.csv,0.0,0.5,0.34,0.39,0.13
electric-core.csv,0.57,0.81,0.42,0.18,0.17
olsrd.csv,0.61,0.92,0.29,0.17,0.2
