,recall,precision,pf,pci_20,ifa,wins
chipster.csv,0.31,0.22,0.07,0.42,5.0,2
codepurge.csv,0.71,0.38,0.47,0.38,3.0,6
fontforge.csv,0.94,0.36,0.98,0.37,2.0,4
gmerlin.csv,0.83,0.14,0.72,0.36,5.0,0
hatari.csv,0.76,0.43,0.57,0.46,3.0,9
jaolt.csv,0.62,0.39,0.41,0.45,2.0,8
jcl.csv,0.6,0.45,0.56,0.48,2.0,11
ltp.csv,0.71,0.42,0.66,0.5,1.0,13
mia.csv,0.42,0.48,0.32,0.55,1.0,15
net-snmp.csv,0.66,0.42,0.52,0.53,1.0,14
opde.csv,0.66,0.34,0.52,0.43,4.0,5
oppna-program-hsatools.csv,0.86,0.42,0.69,0.4,0.0,10
powerfolder-.csv,0.51,0.47,0.36,0.47,2.0,12
qlc.csv,0.33,0.27,0.18,0.5,3.0,7
quantlib.csv,0.13,0.31,0.28,0.4,7.0,1
tcl.csv,0.55,0.24,0.65,0.5,4.0,3
