,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.42,0.0,0.0,0.99,0.13,0.0,0.0
jahshaka.csv,0.67,0.86,0.41,0.52,0.58,0.29,0.43
jatlas.csv,0.58,0.61,0.51,0.56,0.97,0.13,0.18
jedit.csv,0.73,0.6,0.56,0.0,0.3,0.56,0.5
open-media-library.csv,0.58,0.5,0.7,0.0,0.9,0.42,0.54
panda3d.csv,0.63,0.21,0.49,0.59,0.74,0.47,0.49
wheat.csv,0.29,0.48,0.38,0.51,0.69,0.63,0.45
