,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.97,1.0,1.0,0.99,1.0,1.0,1.0
jahshaka.csv,0.67,0.91,0.42,0.46,0.6,0.25,0.42
jatlas.csv,0.93,0.64,0.68,0.54,1.0,0.11,0.15
jedit.csv,0.72,0.64,0.57,1.0,1.0,0.68,0.48
open-media-library.csv,0.75,0.45,0.7,0.66,1.0,0.39,0.52
panda3d.csv,0.66,0.18,0.45,0.54,0.8,0.46,0.46
wheat.csv,0.26,0.45,0.75,0.45,0.8,0.61,0.42
