,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,1.0,1.0,1.0,0.32,0.99,1.0,1.0,1.0,1.0
ffigo.csv,0.24,0.07,0.44,0.0,0.05,0.08,0.09,0.32,0.14
ildjit.csv,0.41,0.2,0.29,0.23,0.24,0.21,0.24,0.16,0.29
jfreereport.csv,0.05,0.22,0.2,0.11,0.12,0.06,0.07,0.16,0.0
pcsx2.csv,0.27,0.27,0.44,0.48,0.35,0.39,0.31,0.0,0.43
psycle.csv,0.35,0.71,0.71,0.75,0.69,0.91,0.77,0.39,0.29
wikipediardware.csv,0.36,0.72,0.99,0.65,0.71,0.91,0.88,0.66,0.21
wxjs.csv,0.04,0.01,0.16,0.01,0.02,0.48,0.2,0.0,0.0
xqilla.csv,0.27,0.1,0.41,0.13,0.16,0.06,0.51,0.45,0.14
