,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.79,0.37,0.23,0.69,0.79,0.05,0.15,0.78,0.84
ffigo.csv,0.46,0.24,0.14,0.0,0.12,0.0,0.0,0.79,0.0
ildjit.csv,0.58,0.57,0.23,0.38,0.33,0.14,0.0,0.5,0.42
jfreereport.csv,0.2,0.11,0.31,0.32,0.47,0.0,0.25,0.5,0.15
pcsx2.csv,0.62,0.14,0.3,0.65,0.79,0.04,0.15,0.15,0.67
psycle.csv,0.7,0.22,0.27,0.71,0.77,0.05,0.19,0.67,0.69
wikipediardware.csv,0.71,0.25,0.23,0.7,0.76,0.05,0.17,0.63,0.79
wxjs.csv,0.08,0.0,0.07,0.0,0.03,0.0,0.47,0.0,0.0
xqilla.csv,0.45,0.19,0.18,0.15,0.28,0.46,0.17,0.34,0.1
