,recall,precision,pf,pci_20,ifa,wins
array4j.csv,0.51,0.31,0.63,0.52,2.0,3
dxengine.csv,0.13,0.29,0.19,0.67,3.0,7
e-bio-flow.csv,0.41,0.38,0.27,0.56,1.0,13
emono.csv,0.65,0.24,0.69,0.54,3.0,1
freedom-erp.csv,0.25,0.34,0.17,0.63,2.0,12
haggle.csv,0.85,0.27,0.77,0.41,2.0,2
jbpm.csv,0.09,0.43,0.04,0.75,3.0,17
jchassis.csv,0.0,0.0,0.0,0.0,81.0,0
jmoney.csv,0.48,0.39,0.35,0.43,3.0,10
jmonkeyengine.csv,0.67,0.3,0.75,0.54,3.0,4
jsidplay2.csv,0.25,0.27,0.24,0.67,2.0,9
log4net.csv,0.27,0.42,0.2,0.71,1.0,16
matrex.csv,0.33,0.47,0.15,0.68,1.0,18
mediate.csv,0.68,0.34,0.44,0.47,3.0,11
piccolo2d.csv,0.44,0.43,0.24,0.48,2.0,14
pustefix.csv,0.49,0.3,0.54,0.6,2.0,6
sblim.csv,0.28,0.44,0.19,0.62,1.0,15
thedata.csv,0.69,0.39,0.68,0.47,1.0,8
tmva.csv,0.89,0.33,0.86,0.41,2.0,5
