,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,stemkit.csv,all-plasm.csv,acdk.csv,mp-rechnungs-und-kundenverwaltung.csv,xinity.csv,gss.csv,linux-ntfs.csv,buddata-ebxml-registry.csv,libarchive.csv,jmule.csv
acdk.csv,1.0,3.0,6.0,2.0,0.0,0.0,3.0,4.0,271.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
all-plasm.csv,2.0,4.0,0.0,1.0,0.0,2.0,9.0,2.0,1155.0,20.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
awemud.csv,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,378.0,21.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0
buddata-ebxml-registry.csv,2.0,4.0,0.0,1.0,0.0,2.0,12.0,2.0,1928.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0
bullet.csv,0.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,349.0,3.0,1.0,38.0,5.0,0.0,0.0,0.0,0.0,2.0,7.0
dvd-create.csv,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,945.0,9.0,2.0,18.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0
gbif-indexingtoolkit.csv,1.0,2.0,0.0,0.0,0.0,2.0,11.0,0.0,902.0,9.0,1.0,38.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0
go.csv,1.0,0.0,2.0,0.0,0.0,0.0,10.0,3.0,1381.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0
gss.csv,2.0,4.0,0.0,1.0,0.0,0.0,18.0,9.0,1327.0,13.0,1.0,1.0,8.0,0.0,0.0,3.0,2.0,8.0,4.0
jmule.csv,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1565.0,25.0,0.0,1.0,10.0,0.0,6.0,0.0,2.0,2.0,0.0
kwave.csv,0.0,2.0,0.0,28.0,0.0,3.0,4.0,12.0,1249.0,6.0,0.0,37.0,13.0,0.0,1.0,2.0,0.0,4.0,3.0
libarchive.csv,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,419.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
linux-ntfs.csv,1.0,4.0,6.0,10.0,0.0,2.0,11.0,6.0,238.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0
lsb.csv,2.0,3.0,0.0,0.0,0.0,2.0,8.0,11.0,1018.0,3.0,1.0,42.0,3.0,0.0,4.0,0.0,0.0,1.0,7.0
mp-rechnungs-und-kundenverwaltung.csv,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,325.0,8.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
qcad2.csv,1.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0,491.0,9.0,0.0,40.0,1.0,1.0,0.0,3.0,0.0,5.0,1.0
qtwin.csv,0.0,0.0,71.0,181.0,91.0,87.0,144.0,60.0,0.0,77.0,0.0,0.0,0.0,66.0,0.0,0.0,70.0,116.0,52.0
stemkit.csv,1.0,1.0,71.0,6.0,91.0,1.0,2.0,4.0,2488.0,0.0,0.0,0.0,5.0,0.0,49.0,0.0,0.0,1.0,52.0
xinity.csv,1.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1373.0,15.0,0.0,8.0,0.0,0.0,3.0,0.0,2.0,4.0,3.0
