,recall,precision,pf,pci_20,ifa,wins
alleg.csv,0.62,0.38,0.39,0.52,2.0,6
arm-webradio.csv,0.48,0.51,0.28,0.67,2.0,12
bwapi.csv,0.86,0.29,0.95,0.48,3.0,1
co-ode-owl-plugins.csv,0.69,0.54,0.42,0.6,2.0,14
firebreath.csv,0.63,0.46,0.36,0.49,1.0,10
frogatto.csv,0.7,0.35,0.55,0.41,1.0,3
gretl.csv,0.74,0.35,0.47,0.5,4.0,2
jasperreports.csv,0.55,0.28,0.77,0.55,3.0,0
konversation.csv,0.38,0.38,0.17,0.77,1.0,13
linuxsh.csv,0.46,0.39,0.18,0.68,4.0,5
moviesandbox.csv,0.57,0.33,0.33,0.72,2.0,8
ontomorphtab.csv,0.66,0.47,0.4,0.49,2.0,9
opengs.csv,0.35,0.6,0.2,0.63,2.0,15
scite-ru.csv,0.83,0.36,0.7,0.47,1.0,7
tokratan.csv,0.49,0.45,0.21,0.64,0.0,16
vrjuggler.csv,0.17,0.43,0.15,0.91,2.0,11
xuggle.csv,0.73,0.38,0.49,0.44,2.0,4
