,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.19,0.53,0.0,0.61,0.17,0.39,0.51,0.95
jicarilla.csv,0.22,0.0,0.95,0.0,0.0,0.0,0.17,0.17
optalgtoolkit.csv,0.46,0.46,0.21,0.49,0.51,0.96,0.59,0.59
ossim.csv,0.32,0.0,0.0,0.84,0.0,0.0,0.0,0.0
projectts.csv,0.63,0.53,0.61,0.65,0.49,0.44,0.97,0.38
sabbu.csv,0.96,0.22,0.07,0.35,0.45,0.25,0.31,0.23
vxl.csv,0.34,0.91,0.61,0.14,0.17,0.0,0.38,0.0
zact.csv,0.15,0.04,0.28,0.07,1.0,0.3,0.0,0.33
