,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.91,0.65,0.8,0.44,0.89,0.59,0.53,0.42
jicarilla.csv,0.96,0.75,0.84,0.0,0.5,0.0,0.86,0.9
optalgtoolkit.csv,0.63,0.51,0.76,0.45,0.49,0.61,0.55,0.58
ossim.csv,0.88,0.0,0.0,0.92,0.0,0.0,0.0,0.0
projectts.csv,0.48,0.48,0.69,0.5,0.37,0.41,0.59,0.48
sabbu.csv,0.55,0.86,0.8,0.72,0.6,0.91,0.72,0.8
vxl.csv,0.69,0.91,0.57,0.88,0.96,0.5,0.46,0.34
zact.csv,0.9,0.5,0.95,0.83,0.86,0.83,0.0,0.71
