,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.85,0.69,1.01,0.7,0.91,0.8,0.81,0.07
jicarilla.csv,0.87,1.0,0.07,1.0,1.0,1.0,0.87,0.89
optalgtoolkit.csv,0.85,0.86,0.91,0.81,0.76,0.05,0.57,0.55
ossim.csv,0.84,1.0,1.0,0.19,1.0,1.0,1.0,1.0
projectts.csv,0.58,0.8,0.61,0.66,0.84,0.83,0.05,0.93
sabbu.csv,0.05,0.85,0.94,0.75,0.75,0.82,0.79,0.86
vxl.csv,1.0,0.11,0.76,0.94,0.88,1.0,0.89,1.0
zact.csv,0.88,0.97,0.81,0.94,0.0,0.77,1.0,0.83
