,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.82,0.25,0.0,0.06,0.03,0.32,0.56,0.98
jicarilla.csv,0.39,0.0,0.97,0.0,0.0,0.0,0.71,0.6
optalgtoolkit.csv,0.45,0.2,0.29,0.05,0.05,1.0,0.67,0.81
ossim.csv,0.41,0.0,0.0,1.0,0.0,0.0,0.0,0.0
projectts.csv,0.6,0.26,0.54,0.07,0.06,0.31,0.97,0.58
sabbu.csv,1.0,0.19,0.4,0.06,0.05,0.36,0.56,0.6
vxl.csv,0.37,1.0,0.54,0.02,0.04,0.0,0.59,0.69
zact.csv,0.7,0.5,0.42,0.17,1.0,0.42,0.0,0.62
