,recall,precision,pf,wins
codesmith.csv,0.44,0.465,0.355,3
echongl.csv,0.78,0.525,0.655,2
findbugs.csv,0.71,0.6699999999999999,0.555,11
google-web-toolkit.csv,0.52,0.675,0.55,9
gwanted.csv,0.515,0.73,0.215,14
ivatamasks.csv,0.86,0.6599999999999999,0.88,4
onotoa.csv,0.235,0.665,0.365,8
orc.csv,0.395,0.5449999999999999,0.255,10
plato.csv,0.925,0.645,0.84,7
proftp.csv,0.27,0.6799999999999999,0.165,13
rodin-b-sharp.csv,0.31999999999999995,0.675,0.32,12
uclmda.csv,0.055,0.315,0.11,0
umber.csv,0.925,0.6799999999999999,0.9,6
unicase.csv,0.815,0.565,0.675,5
wpdev.csv,1.0,0.61,0.985,1
