,umber.csv,openwbem.csv,wpdev.csv,orc.csv,vienna-add-in.csv,ivataopenportal.csv,plato.csv,onotoa.csv,yarp0.csv,rodin-b-sharp.csv,lcfizvtop.csv,elynx.csv,tycho.csv,xcmetadataservicestoolkit.csv,lite.csv,fityk.csv,codesmith.csv,ta3d.csv,jfreechart.csv
codesmith.csv,2.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,59.0,0.0,1.0,1.0,0.0,0.0,1.0,103.0
fityk.csv,3.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,2.0,0.0,1.0,5.0,0.0,5.0,1.0,91.0
ivataopenportal.csv,29.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,59.0,0.0,0.0,6.0,0.0,0.0,3.0,89.0
lcfizvtop.csv,4.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,59.0,0.0,0.0,10.0,3.0,0.0,0.0,74.0
lite.csv,73.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,59.0,62.0,0.0,1.0,1.0,1.0,0.0,103.0
onotoa.csv,4.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,16.0,0.0,1.0,8.0,0.0,0.0,3.0,92.0
openwbem.csv,12.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,85.0
orc.csv,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,6.0,59.0,62.0,0.0,0.0,2.0,1.0,0.0,103.0
plato.csv,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,17.0,0.0,1.0,7.0,0.0,0.0,3.0,92.0
rodin-b-sharp.csv,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,7.0,1.0,15.0,59.0,62.0,0.0,55.0,0.0,0.0,1.0,103.0
ta3d.csv,3.0,30.0,0.0,3.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,59.0,0.0,0.0,2.0,2.0,0.0,1.0,39.0
tycho.csv,4.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,6.0,7.0,9.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,43.0
umber.csv,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,16.0,9.0,0.0,2.0,0.0,0.0,1.0,103.0
vienna-add-in.csv,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,1.0,58.0,8.0,0.0,0.0,7.0,0.0,4.0,3.0,103.0
wpdev.csv,4.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,11.0,0.0,1.0,8.0,0.0,0.0,3.0,92.0
xcmetadataservicestoolkit.csv,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,13.0,0.0,0.0,2.0,2.0,1.0,3.0,90.0
yarp0.csv,0.0,19.0,0.0,5.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,59.0,1.0,0.0,0.0,1.0,0.0,5.0,103.0
