,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.55,0.32,0.22,0.42,0.68,0.18,0.75,0.44
enlightenment.csv,0.79,0.37,0.23,0.68,0.69,0.15,0.79,0.84
ffigo.csv,0.62,0.29,0.15,0.0,0.0,0.17,0.8,0.0
ildjit.csv,0.61,0.64,0.25,0.41,0.51,0.0,0.5,0.49
jfreereport.csv,0.2,0.05,0.32,0.27,0.1,0.13,0.44,0.1
psycle.csv,0.69,0.24,0.28,0.7,0.71,0.2,0.66,0.62
wikipediardware.csv,0.72,0.23,0.23,0.69,0.67,0.16,0.62,0.78
wxjs.csv,0.06,0.0,0.07,0.01,0.05,0.42,0.0,0.1
