,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.46,0.54,0.38,0.33,0.66,0.57,0.68,0.34
enlightenment.csv,0.0,0.0,0.0,0.65,0.0,0.0,0.33,0.0
ffigo.csv,0.55,0.32,0.4,0.0,0.0,0.29,0.77,0.0
ildjit.csv,0.55,0.77,0.32,0.36,0.48,0.0,0.42,0.39
jfreereport.csv,0.13,0.04,0.46,0.19,0.07,0.15,0.34,0.06
psycle.csv,0.63,0.4,0.64,0.67,0.55,0.67,0.6,0.52
wikipediardware.csv,0.67,0.36,0.0,0.65,0.13,0.3,0.53,0.7
wxjs.csv,0.04,0.0,0.09,0.0,0.04,0.86,0.0,0.06
