,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.85,0.72,0.56,0.59,0.44,0.63,1.04
encog-java.csv,0.42,0.96,0.97,0.78,0.78,0.85,1.0
h2database.csv,0.47,0.38,0.89,0.43,0.8,0.89,0.87
haphazard.csv,0.81,0.88,0.59,0.71,0.8,0.66,0.84
jaql.csv,0.51,0.56,0.67,0.44,0.65,0.61,0.8
raven-monitoring.csv,0.71,0.78,0.46,0.69,0.97,0.62,0.76
v8.csv,0.97,0.61,0.85,0.88,0.95,0.78,0.19
