,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.22,0.2,0.57,0.5,0.68,0.33,0.81
encog-java.csv,0.38,0.06,0.06,0.35,0.33,0.17,0.0
h2database.csv,0.33,0.42,0.19,0.64,0.33,0.14,0.23
haphazard.csv,0.15,0.11,0.57,0.47,0.37,0.32,0.58
jaql.csv,0.3,0.3,0.43,0.63,0.46,0.34,0.33
raven-monitoring.csv,0.19,0.16,0.62,0.41,0.08,0.38,0.4
v8.csv,0.04,0.26,0.48,0.41,0.5,0.25,0.9
