,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.18,0.53,0.73,0.05,0.46
nabu-library.csv,0.15,0.2,0.89,0.27,0.87
pcgen.csv,0.95,0.64,1.0,0.92,0.98
selenium.csv,0.68,0.51,0.45,0.81,0.35
tolven.csv,0.4,0.51,0.07,0.7,0.01
