,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.79,0.62,0.59,0.58,0.88,0.5,0.8,0.67,0.7
empserver.csv,0.51,0.43,0.47,0.73,0.56,0.46,0.73,0.43,0.69
enlightenment.csv,0.47,0.4,0.42,0.48,0.41,0.44,0.52,0.42,0.42
ildjit.csv,0.85,0.9,0.99,0.99,0.92,0.98,0.95,0.6,0.92
jfreereport.csv,0.95,0.94,0.78,0.82,0.83,0.67,0.93,0.97,0.5
lufa-lib.csv,0.69,0.55,0.7,0.65,0.92,0.54,0.76,0.67,0.48
pcsx2.csv,0.67,0.66,0.54,0.53,0.46,0.47,0.5,0.46,0.5
psycle.csv,0.48,0.45,0.45,0.48,0.44,0.4,0.5,0.43,0.45
wikipediardware.csv,0.46,0.41,0.42,0.43,0.4,0.39,0.52,0.42,0.48
