,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.26,0.27,0.64,0.44,0.17,0.53,0.32,0.6,0.28
empserver.csv,0.5,0.55,0.36,0.32,0.66,0.56,0.56,0.56,0.37
enlightenment.csv,0.0,0.0,0.0,0.65,0.0,0.05,0.0,0.0,0.0
ildjit.csv,0.39,0.68,0.07,0.26,0.22,0.19,0.06,0.5,0.28
jfreereport.csv,0.13,0.04,0.47,0.25,0.13,0.36,0.21,0.27,0.06
lufa-lib.csv,0.45,0.59,0.57,0.58,0.22,0.61,0.67,0.52,0.26
pcsx2.csv,0.41,0.17,0.6,0.62,0.65,0.72,0.49,0.39,0.54
psycle.csv,0.64,0.39,0.68,0.62,0.62,0.69,0.59,0.48,0.56
wikipediardware.csv,0.67,0.46,0.0,0.64,0.13,0.55,0.05,0.05,0.72
