,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,180.0,95.5,99.0,198.0,99.0,99.0,381.5,478.5,95.5
empserver.csv,196.5,95.5,99.0,99.0,99.0,99.0,490.0,1076.5,95.5
enlightenment.csv,99.0,488.5,198.0,197.5,99.0,99.0,588.5,1962.0,95.5
ildjit.csv,297.0,354.0,188.0,96.5,186.5,99.0,625.0,977.0,91.5
jfreereport.csv,180.0,427.5,959.0,99.0,210.5,98.5,273.0,494.0,68.5
lufa-lib.csv,99.0,911.0,2321.0,294.0,99.0,99.0,1127.5,193.0,95.5
pcsx2.csv,387.5,95.5,198.0,197.5,99.0,99.0,588.5,1570.5,95.5
psycle.csv,99.0,292.5,4366.5,297.0,99.0,99.0,588.5,1175.5,95.5
wikipediardware.csv,99.0,488.5,198.0,297.0,99.0,99.0,588.5,1962.0,95.5
