,robocode.csv,zildo.csv,customsagetv.csv,myfaces.csv,k3b.csv
customsagetv.csv,94.5,98.5,79.5,352.0,97.5
k3b.csv,193.5,98.5,537.0,685.0,99.0
myfaces.csv,192.0,197.5,79.5,483.0,97.5
robocode.csv,94.5,98.5,788.5,677.5,99.0
zildo.csv,189.0,98.5,544.0,953.0,99.0
