,mule.csv,springside.csv,swtfox.csv,twostep.csv,geotools.csv,l2j.csv
geotools.csv,3.0,2.0,1.0,2.0,0.0,0.0
l2j.csv,1.0,3.0,4.0,4.0,1.0,0.0
mule.csv,0.0,1.0,0.0,2.0,5.0,1.0
springside.csv,0.0,0.0,0.0,0.0,11.0,0.0
swtfox.csv,1.0,0.0,0.0,0.0,35.0,4.0
twostep.csv,0.0,0.0,0.0,0.0,27.0,4.0
