,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1424.0,690.0,290.5,195.0,1168.5,288.5,960.5,97.5,98.5
carabiner.csv,658.0,195.0,180.0,193.0,744.5,92.5,378.0,86.5,98.5
dvt.csv,858.0,96.5,249.0,83.5,563.5,97.0,184.0,86.5,98.5
flylinkdc.csv,272.5,690.0,290.5,492.0,844.0,95.5,190.0,196.5,190.0
jsr308-langtools.csv,178.0,195.0,290.5,193.0,480.0,95.5,862.0,196.5,98.5
rtb-team.csv,88.5,456.0,86.5,294.0,62.5,81.5,88.5,196.5,190.0
stemkit.csv,261.5,372.0,192.0,290.0,660.5,92.5,91.5,196.5,95.5
unimrcp.csv,652.5,690.0,276.5,295.5,261.5,92.5,91.5,196.5,98.5
utgb.csv,466.0,181.0,250.0,194.5,84.5,77.5,91.5,97.5,98.5
