,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.36,0.51,0.41,0.36,0.41,0.43,0.36,0.43,0.34
carabiner.csv,0.39,0.36,0.38,0.34,0.44,0.54,0.36,0.48,0.48
dvt.csv,0.42,0.56,0.75,0.86,0.77,0.75,0.4,0.75,0.4
flylinkdc.csv,0.6,0.54,0.38,0.47,0.5,0.43,0.92,0.45,0.67
jsr308-langtools.csv,0.83,0.55,0.42,0.36,0.35,0.37,0.37,0.39,0.33
rtb-team.csv,0.91,0.79,0.47,0.94,0.0,0.0,0.0,0.89,0.71
stemkit.csv,0.78,0.68,0.78,0.64,0.77,0.53,0.71,0.88,0.83
unimrcp.csv,0.55,0.6,0.62,0.61,0.47,0.5,0.61,0.63,0.55
utgb.csv,0.77,0.9,0.75,0.47,0.48,0.78,0.86,0.84,0.68
