,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.09,0.09,0.49,0.53,0.0,0.46,0.38,0.6,0.93
carabiner.csv,0.64,0.58,0.7,0.58,0.47,0.42,0.59,0.69,0.43
dvt.csv,0.68,0.71,0.31,0.2,0.22,0.04,0.79,0.27,0.58
flylinkdc.csv,0.7,0.27,0.0,0.44,0.63,0.78,0.38,0.29,0.0
jsr308-langtools.csv,0.06,0.33,0.43,0.67,0.68,0.92,0.13,0.17,0.83
rtb-team.csv,0.37,0.23,0.81,0.27,0.05,0.0,0.0,0.26,0.0
stemkit.csv,0.36,0.2,0.45,0.42,0.36,0.52,0.81,0.26,0.34
unimrcp.csv,0.59,0.46,0.51,0.61,0.68,0.64,0.37,0.41,0.46
utgb.csv,0.39,0.28,0.38,0.76,0.73,0.32,0.38,0.36,0.38
