,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.98,0.98,0.84,0.81,1.0,0.85,0.89,0.76,0.0
carabiner.csv,0.57,0.37,0.41,0.65,0.36,0.1,0.6,0.24,0.25
dvt.csv,0.53,0.31,0.11,0.03,0.23,0.15,0.57,0.14,0.5
flylinkdc.csv,0.22,0.93,1.0,0.84,0.49,0.45,0.15,0.92,1.0
jsr308-langtools.csv,0.04,0.3,0.86,0.65,0.69,0.1,0.97,0.96,0.25
rtb-team.csv,0.1,0.11,0.14,0.32,0.0,0.05,0.01,0.43,1.0
stemkit.csv,0.34,0.24,0.08,0.45,0.41,0.05,0.26,0.39,0.5
unimrcp.csv,0.3,0.82,0.24,0.45,0.27,0.1,0.29,0.71,0.75
utgb.csv,0.22,0.2,0.08,0.29,0.3,0.05,0.17,0.24,0.0
