,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.66,0.69,0.75,0.12,0.59,0.28,0.48,0.15,0.07
ingex.csv,0.22,0.29,0.53,0.11,0.53,0.66,0.52,0.51,0.56
megasquirtavr.csv,0.36,0.59,0.64,0.19,0.27,0.46,0.27,0.26,0.36
owlapi.csv,0.27,0.28,0.26,0.36,0.65,0.85,0.66,0.23,0.47
piccolo2d.csv,0.19,0.12,0.82,0.06,0.65,0.32,0.39,0.32,0.21
servicestack.csv,0.19,0.0,0.35,0.06,0.46,0.64,0.32,0.23,0.74
tolven.csv,0.62,0.44,0.73,0.11,0.74,0.69,0.61,0.4,0.21
twostep.csv,0.63,0.65,0.33,0.46,0.7,0.64,0.56,0.87,0.78
wxlua.csv,0.63,0.44,0.35,0.72,0.25,0.29,0.44,0.22,0.45
