,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.43,0.28,0.22,1.0,0.39,0.23,0.35,0.6,1.0
ingex.csv,0.32,0.29,0.14,0.89,0.3,0.24,0.58,0.38,0.28
megasquirtavr.csv,0.32,0.48,0.16,1.0,0.18,0.16,0.28,0.19,0.18
owlapi.csv,0.29,0.15,0.07,0.88,0.44,0.39,0.43,0.71,0.24
piccolo2d.csv,0.71,0.67,0.33,1.0,0.52,0.28,0.62,0.88,0.6
servicestack.csv,0.26,0.0,0.21,1.0,0.36,0.25,0.5,1.0,0.67
tolven.csv,0.38,0.35,0.23,1.0,0.56,0.26,0.41,0.69,0.43
twostep.csv,0.34,0.35,0.15,0.9,0.37,0.2,0.38,0.77,0.47
wxlua.csv,0.34,0.18,0.13,0.94,0.18,0.07,0.29,0.29,0.25
