,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,8.0,5.0,2.0,0.0,0.0,62.0,0.0,5.0
biodwh.csv,3.0,5.0,74.0,78.0,43.0,0.0,41.0,0.0
brlcad.csv,0.0,18.0,3.0,11.0,11.0,0.0,2.0,18.0
critterding.csv,0.0,0.0,0.0,12.0,40.0,0.0,2.0,6.0
jmri.csv,4.0,0.0,2.0,12.0,10.0,0.0,37.0,12.0
nabu-library.csv,0.0,0.0,2.0,7.0,10.0,2.0,0.0,7.0
popeye-chess.csv,0.0,8.0,1.0,0.0,10.0,3.0,0.0,6.0
yarp.csv,0.0,1.0,1.0,3.0,5.0,0.0,56.0,3.0
