,brlcad.csv,jmri.csv,critterding.csv,popeye-chess.csv,alpine.csv,yarp.csv,nabu-library.csv,biodwh.csv
alpine.csv,0.09,0.07,0.05,0.02,0.0,0.0,0.08,0.07
biodwh.csv,0.01,0.09,0.0,0.0,0.66,0.03,0.52,0.0
brlcad.csv,0.0,0.9,0.71,0.68,0.94,1.0,0.84,0.86
critterding.csv,0.19,0.33,0.0,0.43,0.45,0.24,0.17,0.28
jmri.csv,0.77,0.0,0.68,0.91,0.91,0.82,0.56,0.54
nabu-library.csv,0.26,0.74,0.44,0.68,0.81,0.55,0.0,0.63
popeye-chess.csv,0.48,0.33,0.68,0.0,0.57,0.37,0.13,0.55
yarp.csv,0.25,0.2,0.27,0.3,0.39,0.03,0.6,0.15
