,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.56,0.62,0.79,0.57,0.4,0.44,0.41,0.97,0.43
ipfilter.csv,0.55,0.68,0.37,0.67,0.38,0.49,0.43,0.51,0.62
mesa3d.csv,0.43,0.41,0.41,0.46,0.38,0.5,0.55,0.52,0.54
nassp.csv,0.6,0.55,0.56,0.52,0.28,0.83,0.0,0.95,0.67
rockbox.csv,0.42,0.64,0.42,0.5,0.88,0.38,0.39,0.67,0.35
soar.csv,0.4,0.44,0.36,0.45,0.72,0.45,0.38,0.5,0.45
super-tux.csv,0.32,0.44,0.46,0.43,0.5,0.5,0.5,0.45,0.49
tencompetence.csv,0.94,0.93,0.88,0.78,0.44,0.71,0.8,0.66,0.86
utgb.csv,0.55,0.49,0.71,0.54,0.44,0.69,0.5,0.71,0.62
