,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.67,0.43,0.6,0.59,0.56,0.75,0.43,0.72,0.51
buddata-ebxml-registry.csv,1.0,1.0,1.03,0.89,0.85,0.97,0.95,0.93,0.09
continuum-ide.csv,0.5,1.13,1.02,0.59,0.77,0.37,0.82,0.85,0.75
gtad.csv,0.18,0.86,0.93,0.6,0.63,0.73,0.77,0.69,0.82
htmlunit.csv,0.51,0.57,0.84,0.49,0.44,0.68,0.68,0.63,0.37
jsr308-langtools.csv,0.62,0.5,0.72,1.0,0.12,0.9,0.81,0.94,0.29
kaffeine.csv,0.96,0.17,0.98,0.54,1.0,0.82,0.76,0.82,0.59
stemkit.csv,1.01,0.67,0.58,0.64,0.54,0.77,1.02,0.32,0.84
taokgame.csv,0.57,0.9,0.1,0.87,0.84,0.79,0.78,0.85,0.84
