,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.58,0.75,0.53,1.0,0.83,0.79,0.26
jnode.csv,0.0,0.88,0.0,0.02,0.0,0.0,0.0
mcmc-jags.csv,0.55,0.38,1.0,0.35,0.42,0.38,0.67
metacosm.csv,0.43,0.56,0.73,0.22,0.71,0.38,0.96
miranda-icq.csv,0.33,0.81,0.53,0.35,0.81,0.33,0.48
quarkplusplus.csv,0.52,0.62,0.67,0.14,0.29,1.0,0.7
selenium.csv,0.97,0.5,0.27,0.29,0.44,0.5,0.44
